#  E (eV)   dos(E)     Int dos(E)
  2.884  0.7975E-01  0.1676E+03
  2.884  0.9881E-03  0.1676E+03
  2.885  0.1772E+00  0.1676E+03
  2.885  0.5672E+01  0.1676E+03
  2.886  0.2457E+02  0.1676E+03
  2.886  0.1444E+02  0.1676E+03
  2.887  0.3398E+01  0.1676E+03
  2.887  0.2079E+02  0.1676E+03
  2.888  0.4386E+02  0.1676E+03
  2.888  0.4976E+02  0.1676E+03
  2.889  0.1973E+02  0.1677E+03
  2.889  0.1493E+01  0.1677E+03
  2.890  0.1718E-01  0.1677E+03
  2.890  0.2769E-04  0.1677E+03
  2.891  0.6098E-08  0.1677E+03
  2.891  0.9605E-11  0.1677E+03
  2.892  0.1544E-06  0.1677E+03
  2.892  0.3422E-03  0.1677E+03
  2.893  0.1027E+00  0.1677E+03
  2.893  0.4170E+01  0.1677E+03
  2.894  0.2292E+02  0.1677E+03
  2.894  0.1704E+02  0.1677E+03
  2.895  0.1716E+01  0.1677E+03
  2.895  0.2337E-01  0.1677E+03
  2.896  0.4309E-04  0.1677E+03
  2.896  0.4358E-06  0.1677E+03
  2.897  0.7443E-03  0.1677E+03
  2.897  0.1764E+00  0.1677E+03
  2.898  0.5657E+01  0.1677E+03
  2.898  0.2456E+02  0.1677E+03
  2.899  0.1443E+02  0.1677E+03
  2.899  0.1147E+01  0.1677E+03
  2.900  0.4010E-01  0.1677E+03
  2.900  0.1909E+01  0.1677E+03
  2.901  0.1789E+02  0.1677E+03
  2.901  0.2728E+02  0.1677E+03
  2.902  0.3421E+02  0.1677E+03
  2.902  0.4198E+02  0.1678E+03
  2.903  0.2333E+02  0.1678E+03
  2.903  0.2681E+02  0.1678E+03
  2.904  0.9962E+01  0.1678E+03
  2.904  0.5172E+00  0.1678E+03
  2.905  0.3636E-02  0.1678E+03
  2.905  0.3477E-05  0.1678E+03
  2.906  0.5940E-04  0.1678E+03
  2.906  0.2950E-01  0.1678E+03
  2.907  0.1988E+01  0.1678E+03
  2.907  0.1877E+02  0.1678E+03
  2.908  0.3415E+02  0.1678E+03
  2.908  0.3114E+02  0.1678E+03
  2.909  0.2513E+02  0.1678E+03
  2.909  0.2277E+02  0.1679E+03
  2.910  0.4950E+01  0.1679E+03
  2.910  0.1413E+02  0.1679E+03
  2.911  0.2476E+02  0.1679E+03
  2.911  0.6466E+01  0.1679E+03
  2.912  0.1055E+02  0.1679E+03
  2.912  0.2599E+02  0.1679E+03
  2.913  0.1282E+02  0.1679E+03
  2.913  0.2318E+02  0.1679E+03
  2.914  0.1920E+02  0.1679E+03
  2.914  0.1968E+02  0.1679E+03
  2.915  0.2544E+02  0.1680E+03
  2.915  0.2487E+02  0.1680E+03
  2.916  0.2215E+02  0.1680E+03
  2.916  0.2391E+02  0.1680E+03
  2.917  0.3561E+02  0.1680E+03
  2.917  0.3074E+02  0.1680E+03
  2.918  0.3912E+02  0.1680E+03
  2.918  0.4521E+02  0.1681E+03
  2.919  0.1713E+02  0.1681E+03
  2.919  0.2998E+02  0.1681E+03
  2.920  0.3563E+02  0.1681E+03
  2.920  0.3588E+02  0.1681E+03
  2.921  0.2434E+02  0.1681E+03
  2.921  0.6864E+01  0.1681E+03
  2.922  0.2088E+02  0.1681E+03
  2.922  0.1959E+02  0.1682E+03
  2.923  0.2502E+01  0.1682E+03
  2.923  0.4628E+00  0.1682E+03
  2.924  0.9028E+01  0.1682E+03
  2.924  0.2911E+02  0.1682E+03
  2.925  0.3138E+02  0.1682E+03
  2.925  0.1974E+02  0.1682E+03
  2.926  0.6487E+01  0.1682E+03
  2.926  0.2294E+02  0.1682E+03
  2.927  0.1707E+02  0.1682E+03
  2.927  0.1727E+01  0.1682E+03
  2.928  0.7901E+00  0.1682E+03
  2.928  0.1496E+02  0.1682E+03
  2.929  0.4754E+02  0.1683E+03
  2.929  0.2623E+02  0.1683E+03
  2.930  0.2625E+01  0.1683E+03
  2.930  0.6374E+01  0.1683E+03
  2.931  0.3252E+02  0.1683E+03
  2.931  0.4485E+02  0.1683E+03
  2.932  0.3721E+02  0.1683E+03
  2.932  0.1558E+02  0.1683E+03
  2.933  0.1229E+01  0.1683E+03
  2.933  0.8452E-01  0.1683E+03
  2.934  0.3361E+01  0.1683E+03
  2.934  0.2157E+02  0.1684E+03
  2.935  0.1881E+02  0.1684E+03
  2.935  0.5576E+01  0.1684E+03
  2.936  0.2163E+02  0.1684E+03
  2.936  0.1870E+02  0.1684E+03
  2.937  0.2192E+01  0.1684E+03
  2.937  0.3483E-01  0.1684E+03
  2.938  0.2705E-01  0.1684E+03
  2.938  0.1876E+01  0.1684E+03
  2.939  0.1787E+02  0.1684E+03
  2.939  0.2991E+02  0.1684E+03
  2.940  0.4369E+02  0.1684E+03
  2.940  0.4627E+02  0.1685E+03
  2.941  0.3242E+02  0.1685E+03
  2.941  0.1122E+02  0.1685E+03
  2.942  0.6423E+00  0.1685E+03
  2.942  0.4480E+00  0.1685E+03
  2.943  0.9213E+01  0.1685E+03
  2.943  0.2595E+02  0.1685E+03
  2.944  0.1124E+02  0.1685E+03
  2.944  0.1757E+02  0.1685E+03
  2.945  0.4080E+02  0.1685E+03
  2.945  0.2817E+02  0.1685E+03
  2.946  0.4448E+01  0.1686E+03
  2.946  0.2114E+00  0.1686E+03
  2.947  0.5845E+01  0.1686E+03
  2.947  0.5155E+02  0.1686E+03
  2.948  0.9656E+02  0.1686E+03
  2.948  0.6254E+02  0.1687E+03
  2.949  0.1278E+02  0.1687E+03
  2.949  0.1910E+01  0.1687E+03
  2.950  0.1567E+02  0.1687E+03
  2.950  0.2392E+02  0.1687E+03
  2.951  0.9184E+01  0.1687E+03
  2.951  0.3856E+02  0.1687E+03
  2.952  0.6317E+02  0.1687E+03
  2.952  0.3006E+02  0.1688E+03
  2.953  0.1928E+02  0.1688E+03
  2.953  0.3600E+02  0.1688E+03
  2.954  0.7244E+02  0.1688E+03
  2.954  0.6240E+02  0.1689E+03
  2.955  0.3190E+02  0.1689E+03
  2.955  0.1446E+02  0.1689E+03
  2.956  0.2757E+02  0.1689E+03
  2.956  0.3703E+02  0.1689E+03
  2.957  0.2128E+02  0.1689E+03
  2.957  0.2090E+02  0.1689E+03
  2.958  0.5176E+02  0.1690E+03
  2.958  0.2098E+02  0.1690E+03
  2.959  0.1665E+02  0.1690E+03
  2.959  0.3687E+02  0.1690E+03
  2.960  0.6307E+02  0.1690E+03
  2.960  0.5500E+02  0.1691E+03
  2.961  0.1161E+02  0.1691E+03
  2.961  0.1150E+01  0.1691E+03
  2.962  0.1412E+02  0.1691E+03
  2.962  0.5468E+02  0.1691E+03
  2.963  0.7314E+02  0.1691E+03
  2.963  0.1174E+03  0.1692E+03
  2.964  0.1021E+03  0.1692E+03
  2.964  0.5713E+02  0.1693E+03
  2.965  0.4011E+02  0.1693E+03
  2.965  0.3543E+02  0.1693E+03
  2.966  0.4448E+02  0.1693E+03
  2.966  0.3924E+02  0.1693E+03
  2.967  0.1761E+02  0.1694E+03
  2.967  0.1725E+01  0.1694E+03
  2.968  0.5180E+01  0.1694E+03
  2.968  0.2520E+02  0.1694E+03
  2.969  0.3469E+02  0.1694E+03
  2.969  0.6693E+02  0.1694E+03
  2.970  0.5086E+02  0.1694E+03
  2.970  0.2972E+02  0.1695E+03
  2.971  0.1576E+02  0.1695E+03
  2.971  0.1389E+01  0.1695E+03
  2.972  0.1436E+00  0.1695E+03
  2.972  0.4785E+01  0.1695E+03
  2.973  0.2744E+02  0.1695E+03
  2.973  0.4272E+02  0.1695E+03
  2.974  0.4276E+02  0.1695E+03
  2.974  0.1885E+02  0.1695E+03
  2.975  0.1070E+02  0.1695E+03
  2.975  0.3673E+02  0.1696E+03
  2.976  0.3650E+02  0.1696E+03
  2.976  0.8912E+01  0.1696E+03
  2.977  0.3677E+00  0.1696E+03
  2.977  0.1988E+00  0.1696E+03
  2.978  0.7088E+01  0.1696E+03
  2.978  0.4012E+02  0.1696E+03
  2.979  0.3856E+02  0.1696E+03
  2.979  0.1376E+02  0.1696E+03
  2.980  0.3008E+02  0.1697E+03
  2.980  0.3494E+02  0.1697E+03
  2.981  0.1835E+02  0.1697E+03
  2.981  0.1794E+02  0.1697E+03
  2.982  0.4898E+02  0.1697E+03
  2.982  0.2396E+02  0.1697E+03
  2.983  0.1867E+01  0.1697E+03
  2.983  0.3029E+00  0.1697E+03
  2.984  0.7280E+01  0.1697E+03
  2.984  0.2552E+02  0.1697E+03
  2.985  0.1211E+02  0.1697E+03
  2.985  0.8175E+00  0.1697E+03
  2.986  0.2997E+01  0.1697E+03
  2.986  0.3155E+02  0.1698E+03
  2.987  0.4711E+02  0.1698E+03
  2.987  0.1019E+02  0.1698E+03
  2.988  0.7291E+01  0.1698E+03
  2.988  0.3814E+02  0.1698E+03
  2.989  0.7024E+02  0.1699E+03
  2.989  0.6545E+02  0.1699E+03
  2.990  0.5776E+02  0.1699E+03
  2.990  0.6385E+02  0.1699E+03
  2.991  0.5028E+02  0.1700E+03
  2.991  0.1409E+02  0.1700E+03
  2.992  0.7820E+00  0.1700E+03
  2.992  0.1065E-01  0.1700E+03
  2.993  0.5663E+00  0.1700E+03
  2.993  0.1041E+02  0.1700E+03
  2.994  0.2594E+02  0.1700E+03
  2.994  0.1150E+02  0.1700E+03
  2.995  0.2071E+02  0.1700E+03
  2.995  0.2009E+02  0.1700E+03
  2.996  0.2689E+01  0.1700E+03
  2.996  0.4870E-01  0.1700E+03
  2.997  0.2614E-03  0.1700E+03
  2.997  0.5513E-01  0.1700E+03
  2.998  0.2896E+01  0.1700E+03
  2.998  0.2061E+02  0.1700E+03
  2.999  0.2143E+02  0.1700E+03
  2.999  0.1924E+02  0.1701E+03
  3.000  0.2335E+02  0.1701E+03
  3.000  0.8726E+01  0.1701E+03
  3.001  0.2329E+02  0.1701E+03
  3.001  0.1668E+02  0.1701E+03
  3.002  0.1625E+01  0.1701E+03
  3.002  0.2909E-01  0.1701E+03
  3.003  0.9571E+00  0.1701E+03
  3.003  0.1818E+02  0.1701E+03
  3.004  0.6328E+02  0.1701E+03
  3.004  0.6774E+02  0.1702E+03
  3.005  0.3048E+02  0.1702E+03
  3.005  0.7683E+01  0.1702E+03
  3.006  0.2325E+02  0.1702E+03
  3.006  0.1666E+02  0.1702E+03
  3.007  0.1621E+01  0.1702E+03
  3.007  0.2133E-01  0.1702E+03
  3.008  0.4069E-03  0.1702E+03
  3.008  0.1083E+00  0.1702E+03
  3.009  0.4316E+01  0.1702E+03
  3.009  0.2472E+02  0.1702E+03
  3.010  0.3867E+02  0.1702E+03
  3.010  0.5030E+02  0.1703E+03
  3.011  0.1864E+02  0.1703E+03
  3.011  0.1166E+01  0.1703E+03
  3.012  0.1096E-01  0.1703E+03
  3.012  0.1461E-04  0.1703E+03
  3.013  0.5547E-05  0.1703E+03
  3.013  0.5171E-02  0.1703E+03
  3.014  0.6526E+00  0.1703E+03
  3.014  0.1115E+02  0.1703E+03
  3.015  0.2578E+02  0.1703E+03
  3.015  0.8936E+01  0.1703E+03
  3.016  0.1312E+02  0.1703E+03
  3.016  0.2530E+02  0.1703E+03
  3.017  0.6911E+01  0.1703E+03
  3.017  0.5963E+01  0.1703E+03
  3.018  0.4272E+02  0.1703E+03
  3.018  0.6739E+02  0.1704E+03
  3.019  0.2098E+02  0.1704E+03
  3.019  0.3943E+01  0.1704E+03
  3.020  0.2058E+02  0.1704E+03
  3.020  0.1982E+02  0.1704E+03
  3.021  0.2584E+01  0.1704E+03
  3.021  0.4563E-01  0.1704E+03
  3.022  0.1897E-01  0.1704E+03
  3.022  0.1503E+01  0.1704E+03
  3.023  0.1657E+02  0.1704E+03
  3.023  0.3453E+02  0.1704E+03
  3.024  0.5968E+02  0.1705E+03
  3.024  0.6425E+02  0.1705E+03
  3.025  0.5265E+02  0.1705E+03
  3.025  0.8000E+02  0.1706E+03
  3.026  0.7692E+02  0.1706E+03
  3.026  0.4227E+02  0.1706E+03
  3.027  0.2595E+02  0.1706E+03
  3.027  0.5675E+01  0.1706E+03
  3.028  0.1646E+02  0.1707E+03
  3.028  0.9112E+02  0.1707E+03
  3.029  0.6893E+02  0.1707E+03
  3.029  0.8024E+01  0.1707E+03
  3.030  0.1732E+02  0.1707E+03
  3.030  0.4888E+02  0.1708E+03
  3.031  0.2338E+02  0.1708E+03
  3.031  0.9085E+01  0.1708E+03
  3.032  0.2595E+02  0.1708E+03
  3.032  0.2075E+02  0.1708E+03
  3.033  0.2666E+02  0.1708E+03
  3.033  0.1044E+02  0.1708E+03
  3.034  0.5692E+00  0.1708E+03
  3.034  0.4202E-02  0.1708E+03
  3.035  0.4198E-05  0.1708E+03
  3.035  0.6284E-08  0.1708E+03
  3.036  0.2622E-04  0.1708E+03
  3.036  0.1628E-01  0.1708E+03
  3.037  0.1367E+01  0.1708E+03
  3.037  0.1559E+02  0.1708E+03
  3.038  0.2631E+02  0.1708E+03
  3.038  0.2427E+02  0.1709E+03
  3.039  0.2121E+02  0.1709E+03
  3.039  0.3239E+01  0.1709E+03
  3.040  0.4860E+01  0.1709E+03
  3.040  0.3046E+02  0.1709E+03
  3.041  0.5669E+02  0.1709E+03
  3.041  0.3982E+02  0.1709E+03
  3.042  0.6419E+01  0.1709E+03
  3.042  0.1142E+02  0.1709E+03
  3.043  0.4845E+02  0.1710E+03
  3.043  0.5995E+02  0.1710E+03
  3.044  0.1740E+02  0.1710E+03
  3.044  0.1018E+02  0.1710E+03
  3.045  0.3181E+02  0.1710E+03
  3.045  0.3552E+02  0.1710E+03
  3.046  0.3009E+02  0.1711E+03
  3.046  0.4656E+02  0.1711E+03
  3.047  0.2744E+02  0.1711E+03
  3.047  0.1183E+02  0.1711E+03
  3.048  0.2692E+02  0.1711E+03
  3.048  0.2559E+02  0.1711E+03
  3.049  0.5322E+02  0.1712E+03
  3.049  0.6109E+02  0.1712E+03
  3.050  0.5479E+02  0.1712E+03
  3.050  0.6612E+02  0.1713E+03
  3.051  0.3700E+02  0.1713E+03
  3.051  0.3868E+02  0.1713E+03
  3.052  0.3763E+02  0.1713E+03
  3.052  0.3754E+02  0.1713E+03
  3.053  0.6597E+02  0.1714E+03
  3.053  0.6952E+02  0.1714E+03
  3.054  0.1551E+02  0.1714E+03
  3.054  0.2048E+02  0.1714E+03
  3.055  0.4988E+02  0.1714E+03
  3.055  0.4793E+02  0.1715E+03
  3.056  0.4949E+02  0.1715E+03
  3.056  0.1873E+02  0.1715E+03
  3.057  0.2401E+02  0.1715E+03
  3.057  0.2436E+02  0.1715E+03
  3.058  0.4058E+02  0.1715E+03
  3.058  0.5973E+02  0.1716E+03
  3.059  0.5599E+02  0.1716E+03
  3.059  0.5335E+02  0.1716E+03
  3.060  0.1365E+02  0.1716E+03
  3.060  0.5238E+00  0.1716E+03
  3.061  0.2840E-02  0.1716E+03
  3.061  0.2150E-05  0.1716E+03
  3.062  0.9695E-06  0.1716E+03
  3.062  0.1426E-02  0.1716E+03
  3.063  0.2935E+00  0.1716E+03
  3.063  0.8860E+01  0.1716E+03
  3.064  0.4293E+02  0.1717E+03
  3.064  0.4368E+02  0.1717E+03
  3.065  0.4131E+02  0.1717E+03
  3.065  0.5656E+02  0.1717E+03
  3.066  0.3255E+02  0.1717E+03
  3.066  0.3639E+01  0.1717E+03
  3.067  0.7436E-01  0.1717E+03
  3.067  0.1375E+01  0.1717E+03
  3.068  0.2288E+02  0.1718E+03
  3.068  0.5391E+02  0.1718E+03
  3.069  0.3957E+02  0.1718E+03
  3.069  0.4530E+02  0.1718E+03
  3.070  0.1939E+02  0.1718E+03
  3.070  0.6635E+01  0.1718E+03
  3.071  0.3664E+02  0.1719E+03
  3.071  0.4829E+02  0.1719E+03
  3.072  0.5125E+02  0.1719E+03
  3.072  0.6693E+02  0.1719E+03
  3.073  0.2397E+02  0.1720E+03
  3.073  0.2322E+02  0.1720E+03
  3.074  0.3008E+02  0.1720E+03
  3.074  0.2797E+02  0.1720E+03
  3.075  0.7997E+01  0.1720E+03
  3.075  0.3333E+00  0.1720E+03
  3.076  0.1887E-02  0.1720E+03
  3.076  0.7668E-04  0.1720E+03
  3.077  0.3497E-01  0.1720E+03
  3.077  0.2200E+01  0.1720E+03
  3.078  0.1873E+02  0.1720E+03
  3.078  0.2158E+02  0.1720E+03
  3.079  0.3364E+01  0.1720E+03
  3.079  0.7099E-01  0.1720E+03
  3.080  0.2028E-03  0.1720E+03
  3.080  0.4099E-05  0.1720E+03
  3.081  0.4069E-02  0.1720E+03
  3.081  0.5572E+00  0.1720E+03
  3.082  0.1033E+02  0.1720E+03
  3.082  0.2590E+02  0.1720E+03
  3.083  0.8838E+01  0.1720E+03
  3.083  0.3063E+01  0.1720E+03
  3.084  0.2002E+02  0.1721E+03
  3.084  0.2039E+02  0.1721E+03
  3.085  0.2810E+01  0.1721E+03
  3.085  0.5243E-01  0.1721E+03
  3.086  0.8326E-03  0.1721E+03
  3.086  0.2084E+00  0.1721E+03
  3.087  0.8403E+01  0.1721E+03
  3.087  0.4590E+02  0.1721E+03
  3.088  0.3398E+02  0.1721E+03
  3.088  0.3408E+01  0.1721E+03
  3.089  0.4631E-01  0.1721E+03
  3.089  0.1318E-03  0.1721E+03
  3.090  0.2471E-01  0.1721E+03
  3.090  0.1776E+01  0.1721E+03
  3.091  0.1728E+02  0.1721E+03
  3.091  0.2275E+02  0.1721E+03
  3.092  0.4308E+01  0.1721E+03
  3.092  0.7025E+01  0.1721E+03
  3.093  0.2558E+02  0.1722E+03
  3.093  0.1881E+02  0.1722E+03
  3.094  0.2584E+02  0.1722E+03
  3.094  0.1484E+02  0.1722E+03
  3.095  0.1615E+02  0.1722E+03
  3.095  0.2495E+02  0.1722E+03
  3.096  0.1736E+02  0.1722E+03
  3.096  0.2566E+02  0.1722E+03
  3.097  0.7251E+01  0.1722E+03
  3.097  0.2789E+00  0.1722E+03
  3.098  0.1472E-02  0.1722E+03
  3.098  0.1356E-01  0.1722E+03
  3.099  0.1218E+01  0.1722E+03
  3.099  0.1481E+02  0.1722E+03
  3.100  0.2441E+02  0.1722E+03
  3.100  0.8432E+01  0.1723E+03
  3.101  0.2850E+02  0.1723E+03
  3.101  0.6244E+02  0.1723E+03
  3.102  0.3893E+02  0.1723E+03
  3.102  0.5057E+01  0.1723E+03
  3.103  0.1062E+00  0.1723E+03
  3.103  0.5070E-01  0.1723E+03
  3.104  0.2744E+01  0.1723E+03
  3.104  0.2023E+02  0.1723E+03
  3.105  0.2018E+02  0.1723E+03
  3.105  0.2724E+01  0.1723E+03
  3.106  0.4982E-01  0.1723E+03
  3.106  0.2358E-01  0.1723E+03
  3.107  0.1719E+01  0.1723E+03
  3.107  0.1712E+02  0.1724E+03
  3.108  0.2660E+02  0.1724E+03
  3.108  0.3808E+02  0.1724E+03
  3.109  0.4534E+02  0.1724E+03
  3.109  0.8793E+01  0.1724E+03
  3.110  0.5405E+00  0.1724E+03
  3.110  0.7452E+01  0.1724E+03
  3.111  0.2559E+02  0.1724E+03
  3.111  0.1189E+02  0.1724E+03
  3.112  0.7480E+00  0.1724E+03
  3.112  0.6367E-02  0.1724E+03
  3.113  0.7335E-05  0.1724E+03
  3.113  0.1144E-08  0.1724E+03
  3.114  0.7865E-11  0.1724E+03
  3.114  0.1329E-06  0.1724E+03
  3.115  0.3050E-03  0.1724E+03
  3.115  0.9471E-01  0.1724E+03
  3.116  0.3981E+01  0.1724E+03
  3.116  0.2283E+02  0.1724E+03
  3.117  0.2343E+02  0.1725E+03
  3.117  0.2701E+02  0.1725E+03
  3.118  0.2431E+02  0.1725E+03
  3.118  0.5628E+02  0.1725E+03
  3.119  0.7395E+02  0.1726E+03
  3.119  0.4127E+02  0.1726E+03
  3.120  0.5133E+02  0.1726E+03
  3.120  0.7242E+02  0.1726E+03
  3.121  0.2515E+02  0.1726E+03
  3.121  0.4104E+02  0.1727E+03
  3.122  0.3637E+02  0.1727E+03
  3.122  0.6101E+01  0.1727E+03
  3.123  0.1649E+00  0.1727E+03
  3.123  0.6434E-03  0.1727E+03
  3.124  0.3469E-06  0.1727E+03
  3.124  0.2547E-10  0.1727E+03
  3.125  0.4269E-09  0.1727E+03
  3.125  0.3837E-05  0.1727E+03
  3.126  0.4668E-02  0.1727E+03
  3.126  0.7688E+00  0.1727E+03
  3.127  0.1714E+02  0.1727E+03
  3.127  0.5173E+02  0.1727E+03
  3.128  0.2134E+02  0.1727E+03
  3.128  0.7221E+01  0.1727E+03
  3.129  0.2487E+02  0.1728E+03
  3.129  0.1383E+02  0.1728E+03
  3.130  0.2010E+01  0.1728E+03
  3.130  0.1341E+02  0.1728E+03
  3.131  0.2506E+02  0.1728E+03
  3.131  0.7375E+01  0.1728E+03
  3.132  0.1403E+02  0.1728E+03
  3.132  0.2486E+02  0.1728E+03
  3.133  0.6052E+01  0.1728E+03
  3.133  0.1994E+00  0.1728E+03
  3.134  0.8894E-03  0.1728E+03
  3.134  0.9335E-06  0.1728E+03
  3.135  0.7061E-03  0.1728E+03
  3.135  0.1701E+00  0.1728E+03
  3.136  0.5554E+01  0.1728E+03
  3.136  0.2539E+02  0.1728E+03
  3.137  0.2785E+02  0.1728E+03
  3.137  0.3301E+02  0.1728E+03
  3.138  0.4956E+02  0.1729E+03
  3.138  0.4257E+02  0.1729E+03
  3.139  0.3051E+02  0.1729E+03
  3.139  0.3580E+02  0.1729E+03
  3.140  0.2235E+02  0.1729E+03
  3.140  0.3029E+01  0.1729E+03
  3.141  0.5886E-01  0.1729E+03
  3.141  0.1556E-03  0.1729E+03
  3.142  0.3712E-05  0.1729E+03
  3.142  0.3789E-02  0.1729E+03
  3.143  0.5315E+00  0.1729E+03
  3.143  0.1009E+02  0.1729E+03
  3.144  0.2598E+02  0.1730E+03
  3.144  0.1257E+02  0.1730E+03
  3.145  0.3356E+02  0.1730E+03
  3.145  0.6141E+02  0.1730E+03
  3.146  0.8507E+02  0.1731E+03
  3.146  0.7208E+02  0.1731E+03
  3.147  0.1930E+02  0.1731E+03
  3.147  0.1242E+01  0.1731E+03
  3.148  0.8444E+00  0.1731E+03
  3.148  0.1278E+02  0.1731E+03
  3.149  0.3304E+02  0.1731E+03
  3.149  0.3601E+02  0.1731E+03
  3.150  0.3362E+02  0.1732E+03
  3.150  0.1941E+02  0.1732E+03
  3.151  0.2192E+01  0.1732E+03
  3.151  0.3556E-01  0.1732E+03
  3.152  0.2073E+00  0.1732E+03
  3.152  0.6181E+01  0.1732E+03
  3.153  0.2495E+02  0.1732E+03
  3.153  0.1363E+02  0.1732E+03
  3.154  0.1882E+01  0.1732E+03
  3.154  0.1836E+02  0.1732E+03
  3.155  0.6574E+02  0.1732E+03
  3.155  0.4634E+02  0.1733E+03
  3.156  0.6736E+01  0.1733E+03
  3.156  0.7307E+01  0.1733E+03
  3.157  0.2735E+02  0.1733E+03
  3.157  0.3874E+02  0.1733E+03
  3.158  0.5288E+02  0.1733E+03
  3.158  0.3048E+02  0.1733E+03
  3.159  0.2302E+02  0.1734E+03
  3.159  0.4341E+01  0.1734E+03
  3.160  0.8924E+01  0.1734E+03
  3.160  0.2590E+02  0.1734E+03
  3.161  0.1028E+02  0.1734E+03
  3.161  0.5556E+00  0.1734E+03
  3.162  0.4867E+00  0.1734E+03
  3.162  0.9618E+01  0.1734E+03
  3.163  0.2594E+02  0.1734E+03
  3.163  0.9467E+01  0.1734E+03
  3.164  0.4677E+00  0.1734E+03
  3.164  0.3847E-02  0.1734E+03
  3.165  0.1725E+00  0.1734E+03
  3.165  0.5588E+01  0.1734E+03
  3.166  0.2450E+02  0.1734E+03
  3.166  0.1495E+02  0.1734E+03
  3.167  0.1359E+02  0.1734E+03
  3.167  0.5543E+02  0.1735E+03
  3.168  0.5203E+02  0.1735E+03
  3.168  0.1817E+02  0.1735E+03
  3.169  0.1812E+02  0.1735E+03
  3.169  0.2678E+02  0.1735E+03
  3.170  0.3930E+02  0.1735E+03
  3.170  0.4511E+02  0.1736E+03
  3.171  0.7909E+01  0.1736E+03
  3.171  0.5062E+00  0.1736E+03
  3.172  0.7747E+01  0.1736E+03
  3.172  0.2568E+02  0.1736E+03
  3.173  0.1153E+02  0.1736E+03
  3.173  0.7001E+00  0.1736E+03
  3.174  0.2195E-01  0.1736E+03
  3.174  0.1363E+01  0.1736E+03
  3.175  0.1553E+02  0.1736E+03
  3.175  0.2401E+02  0.1736E+03
  3.176  0.8580E+01  0.1736E+03
  3.176  0.2213E+02  0.1736E+03
  3.177  0.1824E+02  0.1736E+03
  3.177  0.2048E+01  0.1736E+03
  3.178  0.3112E-01  0.1736E+03
  3.178  0.6401E-04  0.1736E+03
  3.179  0.1781E-07  0.1736E+03
  3.179  0.6710E-12  0.1736E+03
  3.180  0.4561E-17  0.1736E+03
  3.180  0.2639E-12  0.1736E+03
  3.181  0.8268E-08  0.1736E+03
  3.181  0.3506E-04  0.1736E+03
  3.182  0.2012E-01  0.1736E+03
  3.182  0.1562E+01  0.1736E+03
  3.183  0.1642E+02  0.1736E+03
  3.183  0.2336E+02  0.1737E+03
  3.184  0.4496E+01  0.1737E+03
  3.184  0.1171E+00  0.1737E+03
  3.185  0.4130E-03  0.1737E+03
  3.185  0.1971E-06  0.1737E+03
  3.186  0.1273E-10  0.1737E+03
  3.186  0.1292E-13  0.1737E+03
  3.187  0.6759E-09  0.1737E+03
  3.187  0.4825E-05  0.1737E+03
  3.188  0.4662E-02  0.1737E+03
  3.188  0.6096E+00  0.1737E+03
  3.189  0.1079E+02  0.1737E+03
  3.189  0.2584E+02  0.1737E+03
  3.190  0.8377E+01  0.1737E+03
  3.190  0.8342E+00  0.1737E+03
  3.191  0.9500E+01  0.1737E+03
  3.191  0.2829E+02  0.1737E+03
  3.192  0.2882E+02  0.1737E+03
  3.192  0.2167E+02  0.1737E+03
  3.193  0.5111E+01  0.1737E+03
  3.193  0.2858E+02  0.1737E+03
  3.194  0.7308E+02  0.1738E+03
  3.194  0.3585E+02  0.1738E+03
  3.195  0.2434E+02  0.1738E+03
  3.195  0.1814E+02  0.1738E+03
  3.196  0.3343E+01  0.1738E+03
  3.196  0.1623E+02  0.1738E+03
  3.197  0.3651E+02  0.1738E+03
  3.197  0.3049E+02  0.1739E+03
  3.198  0.7143E+01  0.1739E+03
  3.198  0.2614E+00  0.1739E+03
  3.199  0.3418E-02  0.1739E+03
  3.199  0.3583E+00  0.1739E+03
  3.200  0.8267E+01  0.1739E+03
  3.200  0.2582E+02  0.1739E+03
  3.201  0.1101E+02  0.1739E+03
  3.201  0.4759E+01  0.1739E+03
  3.202  0.2287E+02  0.1739E+03
  3.202  0.1711E+02  0.1739E+03
  3.203  0.1733E+01  0.1739E+03
  3.203  0.2376E-01  0.1739E+03
  3.204  0.4407E-04  0.1739E+03
  3.204  0.1215E-07  0.1739E+03
  3.205  0.7032E-05  0.1739E+03
  3.205  0.6171E-02  0.1739E+03
  3.206  0.7330E+00  0.1739E+03
  3.206  0.1184E+02  0.1739E+03
  3.207  0.2871E+02  0.1739E+03
  3.207  0.2856E+02  0.1739E+03
  3.208  0.1968E+02  0.1740E+03
  3.208  0.4590E+01  0.1740E+03
  3.209  0.2314E+02  0.1740E+03
  3.209  0.4584E+02  0.1740E+03
  3.210  0.2167E+02  0.1740E+03
  3.210  0.2522E+02  0.1740E+03
  3.211  0.4561E+02  0.1740E+03
  3.211  0.1882E+02  0.1740E+03
  3.212  0.1498E+01  0.1740E+03
  3.212  0.3700E+01  0.1740E+03
  3.213  0.2310E+02  0.1741E+03
  3.213  0.3286E+02  0.1741E+03
  3.214  0.5124E+02  0.1741E+03
  3.214  0.5779E+02  0.1741E+03
  3.215  0.2496E+02  0.1741E+03
  3.215  0.2655E+02  0.1742E+03
  3.216  0.1047E+02  0.1742E+03
